nlc,station,note,entry_weekday,entry_saturday,entry_sunday,exit_weekday,exit_saturday,exit_sunday,annual_entry_exit_million,borough,year,total_weekday,total_weekend
534.0,Caledonian Road, ,9277.0,6574.0,4874.0,8591.0,5719.0,4668.0,5.722818,Islington,2017,17868.0,21835.0
535.0,Camden Town, ,31046.0,37481.0,16303.0,31183.0,41851.0,28383.0,22.505675,Camden,2017,62229.0,124018.0
788.0,Canada Water, ,21804.0,21533.0,14625.0,22150.0,21539.0,14887.0,15.101314,Southwark,2017,43954.0,72584.0
852.0,Canary Wharf, ,86663.0,36234.0,25994.0,86803.0,37893.0,27770.0,50.913578,Tower Hamlets,2017,173466.0,127891.0
884.0,Canning Town, ,20492.0,16422.0,12206.0,19892.0,15457.0,11613.0,13.280181,Newham,2017,40384.0,55698.0
536.0,Cannon Street, ,18732.0,4360.0,3117.0,15365.0,3398.0,2955.0,9.388205,City of London,2017,34097.0,13830.0
537.0,Canons Park, ,4900.0,3505.0,2373.0,4777.0,3259.0,2271.0,3.074005,Harrow,2017,9677.0,11408.0
539.0,Chalfont & Latimer, ,2838.0,1286.0,726.0,2964.0,1082.0,573.0,1.667683,Chiltern,2017,5802.0,3667.0
540.0,Chalk Farm, ,8997.0,8721.0,7683.0,8003.0,7056.0,5373.0,5.891708,Camden,2017,17000.0,28833.0
541.0,Chancery Lane, ,31085.0,8066.0,4071.0,32778.0,8195.0,4038.0,17.481342,City of London,2017,63863.0,24370.0
718.0,Charing Cross,,30496.0,26272.0,16589.0,29715.0,22288.0,12347.0,19.465727,City of Westminster,2017,60211.0,77496.0
543.0,Chesham, ,1985.0,1011.0,634.0,1821.0,912.0,564.0,1.133596,Chiltern,2017,3806.0,3121.0
544.0,Chigwell, ,1021.0,366.0,188.0,727.0,329.0,160.0,0.498916,Epping Forest,2017,1748.0,1043.0
545.0,Chiswick Park, ,3392.0,2074.0,1385.0,3971.0,2026.0,1504.0,2.24649,Ealing,2017,7363.0,6989.0
546.0,Chorleywood, ,1369.0,542.0,328.0,1221.0,545.0,320.0,0.750026,Three Rivers,2017,2590.0,1735.0
547.0,Clapham Common, ,15071.0,13320.0,9002.0,16450.0,13870.0,9582.0,10.485149,Lambeth,2017,31521.0,45774.0
548.0,Clapham North, ,9804.0,9237.0,5746.0,10834.0,9097.0,5874.0,6.860362,Lambeth,2017,20638.0,29954.0
549.0,Clapham South, ,13665.0,10189.0,6726.0,13359.0,9193.0,6880.0,8.64769,Wandsworth,2017,27024.0,32988.0
550.0,Cockfosters, ,2894.0,2998.0,1811.0,2760.0,2576.0,1814.0,1.934185,Enfield,2017,5654.0,9199.0
551.0,Colindale, ,11783.0,8076.0,5503.0,10901.0,6829.0,5108.0,7.140161,Barnet,2017,22684.0,25516.0
552.0,Colliers Wood, ,10755.0,8146.0,5827.0,9870.0,7264.0,5657.0,6.697001,Merton,2017,20625.0,26894.0
553.0,Covent Garden, ,22563.0,27532.0,17730.0,24691.0,36587.0,20431.0,17.540949,City of Westminster,2017,47254.0,102280.0
554.0,Croxley, ,2006.0,887.0,489.0,1877.0,825.0,489.0,1.129125,Three Rivers,2017,3883.0,2690.0
555.0,Dagenham East, ,5082.0,3369.0,2099.0,4593.0,2770.0,1795.0,2.996749,Barking and Dagenham,2017,9675.0,10033.0
556.0,Dagenham Heathway, ,9800.0,6422.0,4174.0,9711.0,6157.0,4109.0,6.079088,Barking and Dagenham,2017,19511.0,20862.0
557.0,Debden, ,4365.0,2100.0,1100.0,4076.0,1836.0,1035.0,2.46621,Epping Forest,2017,8441.0,6071.0
558.0,Dollis Hill, ,7035.0,5118.0,3974.0,6107.0,4252.0,3576.0,4.257616,Brent,2017,13142.0,16920.0
560.0,Ealing Broadway, ,27918.0,18907.0,12639.0,25074.0,17762.0,12462.0,16.794723,Ealing,2017,52992.0,61770.0
561.0,Ealing Common, ,5017.0,3634.0,2486.0,5002.0,3413.0,2470.0,3.193655,Ealing,2017,10019.0,12003.0
562.0,Earl's Court, ,30323.0,24399.0,18840.0,30098.0,24212.0,18053.0,19.990972,Kensington and Chelsea,2017,60421.0,85504.0
563.0,East Acton,,6603.0,4380.0,3187.0,6345.0,3923.0,3119.0,4.079654,Hammersmith and Fulham,2017,12948.0,14609.0
565.0,East Finchley,,12133.0,7616.0,4980.0,11528.0,6609.0,4958.0,7.312275,Barnet,2017,23661.0,24163.0
566.0,East Ham, ,23269.0,17213.0,12184.0,22485.0,15768.0,11628.0,14.695682,Newham,2017,45754.0,56793.0
567.0,East Putney, ,10103.0,6648.0,4301.0,9678.0,6019.0,4512.0,6.183244,Wandsworth,2017,19781.0,21480.0
564.0,Eastcote, ,5129.0,2931.0,1654.0,4848.0,2636.0,1638.0,3.007893,Hillingdon,2017,9977.0,8859.0
568.0,Edgware, ,8705.0,5546.0,4220.0,8014.0,5309.0,4051.0,5.282356,Barnet,2017,16719.0,19126.0
774.0,Edgware Road (Bak), ,7366.0,4885.0,3158.0,7464.0,4843.0,3042.0,4.623646,City of Westminster,2017,14830.0,15928.0
569.0,Edgware Road (Cir), ,11970.0,6611.0,4932.0,11396.0,6435.0,4542.0,7.148956,City of Westminster,2017,23366.0,22520.0
570.0,Elephant & Castle, ,37290.0,23949.0,17597.0,32954.0,21378.0,15851.0,22.102168,Southwark,2017,70244.0,78775.0
571.0,Elm Park, ,5724.0,3184.0,1801.0,5138.0,2896.0,1787.0,3.275938,Havering,2017,10862.0,9668.0
542.0,Embankment, ,34869.0,28002.0,17980.0,33686.0,25955.0,15578.0,22.130101,City of Westminster,2017,68555.0,87515.0
572.0,Epping, ,6224.0,4582.0,2658.0,6449.0,4216.0,2584.0,3.973043,Epping Forest,2017,12673.0,14040.0
574.0,Euston, ,65497.0,52450.0,43900.0,64044.0,51259.0,39268.0,43.073653,Camden,2017,129541.0,186877.0
575.0,Euston Square, ,24492.0,8086.0,6749.0,24727.0,8805.0,6752.0,14.127298,Camden,2017,49219.0,30392.0
576.0,Fairlop, ,2081.0,1394.0,856.0,1878.0,1298.0,821.0,1.240554,Redbridge,2017,3959.0,4369.0
577.0,Farringdon,C,36844.0,7931.0,4687.0,37094.0,9088.0,4550.0,20.136285,Islington,2017,73938.0,26256.0
578.0,Finchley Central, ,12024.0,7238.0,4118.0,11680.0,6401.0,4266.0,7.200996,Barnet,2017,23704.0,22023.0
579.0,Finchley Road, ,15534.0,11037.0,7909.0,14715.0,9443.0,7514.0,9.627914,Camden,2017,30249.0,35903.0
580.0,Finsbury Park,D,52158.0,41968.0,25405.0,45233.0,30510.0,22325.0,31.224849,Islington,2017,97391.0,120208.0
581.0,Fulham Broadway, ,15310.0,12139.0,6951.0,15025.0,10125.0,6572.0,9.63034,Hammersmith and Fulham,2017,30335.0,35787.0
582.0,Gants Hill, ,11215.0,7326.0,4905.0,10582.0,6971.0,4806.0,6.831034,Redbridge,2017,21797.0,24008.0
583.0,Gloucester Road, ,21724.0,16396.0,13126.0,20559.0,15425.0,12030.0,13.836495,Kensington and Chelsea,2017,42283.0,56977.0
584.0,Golders Green, ,13364.0,9191.0,7249.0,12928.0,8432.0,7027.0,8.410556,Barnet,2017,26292.0,31899.0
585.0,Goldhawk Road, ,3519.0,2330.0,1476.0,3313.0,2122.0,1576.0,2.140068,Hammersmith and Fulham,2017,6832.0,7504.0
586.0,Goodge Street, ,12987.0,6054.0,3560.0,12624.0,6194.0,3352.0,7.524287,Camden,2017,25611.0,19160.0
587.0,Grange Hill, ,1213.0,572.0,278.0,1085.0,488.0,281.0,0.669495,Redbridge,2017,2298.0,1619.0
588.0,Great Portland Street, ,14519.0,5020.0,3281.0,13985.0,4835.0,2775.0,8.081276,City of Westminster,2017,28504.0,15911.0
590.0,Green Park, ,58814.0,35126.0,25470.0,67897.0,42800.0,29244.0,39.338161,City of Westminster,2017,126711.0,132640.0
589.0,Greenford, ,7635.0,4982.0,3143.0,7453.0,4611.0,3040.0,4.680897,Ealing,2017,15088.0,15776.0
591.0,Gunnersbury, ,10367.0,4110.0,2691.0,9408.0,3557.0,2454.0,5.705314,Hounslow,2017,19775.0,12812.0
592.0,Hainault, ,6373.0,3865.0,2438.0,6002.0,3553.0,2430.0,3.803823,Redbridge,2017,12375.0,12286.0
593.0,Hammersmith (Dis),,47068.0,31449.0,22271.0,45894.0,30229.0,21442.0,29.305709,Hammersmith and Fulham,2017,92962.0,105391.0
773.0,Hammersmith (H&C), ,18267.0,10832.0,7344.0,16945.0,10088.0,7076.0,10.847256,Hammersmith and Fulham,2017,35212.0,35340.0
594.0,Hampstead, ,7192.0,5531.0,4827.0,7223.0,5740.0,5349.0,4.833471,Camden,2017,14415.0,21447.0
595.0,Hanger Lane, ,6547.0,3994.0,2691.0,6086.0,3537.0,2478.0,3.892732,Ealing,2017,12633.0,12700.0
596.0,Harlesden, ,5321.0,3066.0,2039.0,5172.0,2903.0,1995.0,3.203123,Brent,2017,10493.0,10003.0
597.0,Harrow & Wealdstone, ,8496.0,4650.0,3093.0,7332.0,4465.0,2929.0,4.833762,Harrow,2017,15828.0,15137.0
598.0,Harrow-on-the-Hill, ,16908.0,11329.0,7711.0,18067.0,11531.0,7995.0,10.964049,Harrow,2017,34975.0,38566.0
779.0,Hatton Cross, ,5026.0,3758.0,3016.0,4737.0,3613.0,2987.0,3.207508,Hillingdon,2017,9763.0,13374.0
781.0,Heathrow Terminal 4, ,3253.0,3419.0,3494.0,2885.0,3391.0,2989.0,2.289531,Hillingdon,2017,6138.0,13293.0
783.0,Heathrow Terminal 5, ,6659.0,6383.0,7743.0,5700.0,5191.0,5919.0,4.534733,Hillingdon,2017,12359.0,25236.0
780.0,Heathrow Terminals 123, ,11347.0,12041.0,12845.0,9606.0,9810.0,10471.0,7.813005,Hillingdon,2017,20953.0,45167.0
601.0,Hendon Central, ,13207.0,7560.0,5685.0,12181.0,6560.0,5278.0,7.804221,Barnet,2017,25388.0,25083.0
602.0,High Barnet, ,7311.0,4031.0,2518.0,6820.0,3525.0,2497.0,4.26394,Barnet,2017,14131.0,12571.0
605.0,High Street Kensington, ,20170.0,14260.0,10213.0,19963.0,13917.0,9172.0,12.762568,Kensington and Chelsea,2017,40133.0,47562.0
603.0,Highbury & Islington, ,31198.0,24555.0,15276.0,30890.0,23441.0,16720.0,20.09182,Islington,2017,62088.0,79992.0
604.0,Highgate, ,9839.0,6257.0,4118.0,8948.0,5772.0,4272.0,5.873629,Haringey,2017,18787.0,20419.0
606.0,Hillingdon, ,3193.0,2169.0,1112.0,2686.0,1687.0,1007.0,1.81292,Hillingdon,2017,5879.0,5975.0
607.0,Holborn, ,51101.0,28823.0,17598.0,56804.0,31315.0,18187.0,32.538456,Camden,2017,107905.0,95923.0
608.0,Holland Park, ,6091.0,3888.0,2601.0,5447.0,3879.0,2663.0,3.633574,Kensington and Chelsea,2017,11538.0,13031.0
609.0,Holloway Road, ,10836.0,7498.0,5453.0,10473.0,6944.0,5466.0,6.786382,Islington,2017,21309.0,25361.0
610.0,Hornchurch, ,3723.0,2269.0,1042.0,3705.0,2299.0,1061.0,2.240897,Havering,2017,7428.0,6671.0
611.0,Hounslow Central, ,6080.0,4252.0,3022.0,6423.0,4073.0,2929.0,3.947268,Hounslow,2017,12503.0,14276.0
612.0,Hounslow East, ,5988.0,4804.0,3609.0,6305.0,4905.0,3678.0,4.04493,Hounslow,2017,12293.0,16996.0
613.0,Hounslow West, ,5414.0,4253.0,3387.0,5191.0,4160.0,3406.0,3.521328,Hounslow,2017,10605.0,15206.0
614.0,Hyde Park Corner, ,7515.0,7654.0,6368.0,8292.0,7400.0,6454.0,5.538477,City of Westminster,2017,15807.0,27876.0
615.0,Ickenham, ,1912.0,1170.0,621.0,1958.0,1146.0,654.0,1.174767,Hillingdon,2017,3870.0,3591.0
616.0,Kennington, ,8942.0,6777.0,4709.0,8177.0,6390.0,4843.0,5.579359,Southwark,2017,17119.0,22719.0
617.0,Kensal Green, ,4578.0,3147.0,2139.0,3891.0,2664.0,2092.0,2.694458,Brent,2017,8469.0,10042.0
618.0,Kensington (Olympia),A,1640.0,6965.0,4157.0,1616.0,6391.0,4232.0,2.013231,Kensington and Chelsea,2017,3256.0,21745.0
619.0,Kentish Town, ,13857.0,8998.0,6164.0,12940.0,8053.0,5434.0,8.350575,Camden,2017,26797.0,28649.0
620.0,Kenton, ,3327.0,2130.0,1415.0,3331.0,2096.0,1391.0,2.06978,Brent,2017,6658.0,7032.0
621.0,Kew Gardens, ,6662.0,5484.0,4385.0,6497.0,5058.0,4007.0,4.372539,Richmond,2017,13159.0,18934.0
622.0,Kilburn, ,13475.0,10578.0,7920.0,12733.0,9837.0,7841.0,8.622103,Brent,2017,26208.0,36176.0
623.0,Kilburn Park, ,5153.0,4424.0,3149.0,4948.0,4116.0,3070.0,3.366554,Brent,2017,10101.0,14759.0
625.0,King's Cross St. Pancras, ,149150.0,117237.0,98579.0,146864.0,112360.0,89348.0,97.918279,Camden,2017,296014.0,417524.0
624.0,Kingsbury,,8439.0,5685.0,4019.0,8092.0,5386.0,3853.0,5.222483,Brent,2017,16531.0,18943.0
626.0,Knightsbridge, ,25026.0,28003.0,19735.0,23810.0,25435.0,15400.0,17.207249,Kensington and Chelsea,2017,48836.0,88573.0
627.0,Ladbroke Grove, ,9327.0,9009.0,4625.0,8878.0,7205.0,3950.0,5.954918,Kensington and Chelsea,2017,18205.0,24789.0
628.0,Lambeth North, ,5443.0,5072.0,3865.0,4887.0,4542.0,3243.0,3.53279,Lambeth,2017,10330.0,16722.0
629.0,Lancaster Gate, ,9568.0,7851.0,6492.0,9120.0,7473.0,5692.0,6.243768,City of Westminster,2017,18688.0,27508.0
630.0,Latimer Road, ,4190.0,2164.0,1532.0,4003.0,1922.0,1457.0,2.461652,Kensington and Chelsea,2017,8193.0,7075.0
631.0,Leicester Square, ,49948.0,71173.0,41846.0,47341.0,69316.0,39694.0,36.730405,City of Westminster,2017,97289.0,222029.0
632.0,Leyton, ,20416.0,17743.0,12375.0,20276.0,15780.0,11901.0,13.470556,Waltham Forest,2017,40692.0,57799.0
633.0,Leytonstone, ,17433.0,12923.0,8810.0,16820.0,12061.0,8660.0,10.995907,Waltham Forest,2017,34253.0,42454.0
634.0,Liverpool Street, ,112437.0,56259.0,42894.0,111688.0,60262.0,41470.0,67.740193,City of London,2017,224125.0,200885.0
635.0,London Bridge, ,113606.0,78569.0,45408.0,107048.0,75800.0,42694.0,69.050668,Southwark,2017,220654.0,242471.0
636.0,Loughton, ,5830.0,3837.0,2098.0,5817.0,3635.0,2116.0,3.583861,Epping Forest,2017,11647.0,11686.0
637.0,Maida Vale, ,5434.0,3803.0,2676.0,4864.0,3331.0,2587.0,3.286879,City of Westminster,2017,10298.0,12397.0
638.0,Manor House, ,13539.0,11134.0,8587.0,12569.0,9598.0,8442.0,8.688099,Hackney,2017,26108.0,37761.0
639.0,Mansion House, ,11584.0,2766.0,2046.0,11730.0,2602.0,1818.0,6.405554,City of London,2017,23314.0,9232.0
640.0,Marble Arch, ,22337.0,19161.0,13651.0,19926.0,15796.0,11629.0,14.001823,City of Westminster,2017,42263.0,60237.0
641.0,Marylebone, ,20984.0,14952.0,11935.0,21656.0,15163.0,10853.0,13.698392,City of Westminster,2017,42640.0,52903.0
642.0,Mile End, ,24959.0,18224.0,13261.0,23873.0,16737.0,13471.0,15.749656,Tower Hamlets,2017,48832.0,61693.0
643.0,Mill Hill East,A,2397.0,1202.0,769.0,2154.0,1414.0,877.0,1.384549,Barnet,2017,4551.0,4262.0
646.0,Moor Park, ,1717.0,639.0,364.0,1558.0,619.0,381.0,0.937946,Three Rivers,2017,3275.0,2003.0
645.0,Moorgate,A,46698.0,5823.0,3961.0,54744.0,7320.0,4878.0,26.869763,City of London,2017,101442.0,21982.0
647.0,Morden, ,17036.0,11546.0,8648.0,15608.0,10490.0,8367.0,10.408689,Merton,2017,32644.0,39051.0
648.0,Mornington Crescent, ,7868.0,4752.0,11598.0,7293.0,3435.0,2327.0,5.083032,Camden,2017,15161.0,22112.0
649.0,Neasden, ,6327.0,4364.0,3153.0,5707.0,4027.0,2998.0,3.843843,Brent,2017,12034.0,14542.0
650.0,Newbury Park, ,9329.0,6362.0,4269.0,8148.0,5762.0,3775.0,5.526725,Redbridge,2017,17477.0,20168.0
653.0,North Acton, ,11190.0,6407.0,4544.0,11023.0,5915.0,4405.0,6.788624,Ealing,2017,22213.0,21271.0
654.0,North Ealing, ,1402.0,939.0,594.0,1232.0,801.0,601.0,0.827387,Ealing,2017,2634.0,2935.0
789.0,North Greenwich, ,40613.0,35817.0,28314.0,42343.0,36024.0,29738.0,28.148668,Greenwich,2017,82956.0,129893.0
656.0,North Harrow, ,3285.0,1730.0,1051.0,3165.0,1540.0,990.0,1.922309,Harrow,2017,6450.0,5311.0
659.0,North Wembley, ,2917.0,1966.0,1404.0,2693.0,1751.0,1332.0,1.774038,Brent,2017,5610.0,6453.0
655.0,Northfields, ,6422.0,4279.0,3038.0,6197.0,3990.0,3159.0,3.988218,Ealing,2017,12619.0,14466.0
657.0,Northolt, ,8427.0,5747.0,3834.0,8044.0,5234.0,3657.0,5.180144,Ealing,2017,16471.0,18472.0
660.0,Northwick Park, ,7679.0,3607.0,2678.0,7553.0,3270.0,2612.0,4.52341,Brent,2017,15232.0,12167.0
661.0,Northwood,A,5509.0,2592.0,1587.0,4747.0,2373.0,1533.0,3.037028,Hillingdon,2017,10256.0,8085.0
662.0,Northwood Hills, ,3435.0,1901.0,1167.0,3250.0,1694.0,1117.0,2.013001,Hillingdon,2017,6685.0,5879.0
663.0,Notting Hill Gate, ,23741.0,23951.0,14101.0,23447.0,27388.0,15288.0,16.342143,Kensington and Chelsea,2017,47188.0,80728.0
664.0,Oakwood, ,4407.0,3555.0,2568.0,4331.0,3560.0,2689.0,2.890857,Enfield,2017,8738.0,12372.0
665.0,Old Street, ,42971.0,26666.0,18023.0,41107.0,31508.0,17321.0,26.382078,Islington,2017,84078.0,93518.0
667.0,Osterley, ,3452.0,2532.0,1787.0,3408.0,2291.0,1686.0,2.191283,Hounslow,2017,6860.0,8296.0
668.0,Oval, ,11909.0,8303.0,5763.0,11272.0,7631.0,5485.0,7.356993,Lambeth,2017,23181.0,27182.0
669.0,Oxford Circus, ,121364.0,103026.0,63185.0,136405.0,113894.0,65547.0,84.090585,City of Westminster,2017,257769.0,345652.0
670.0,Paddington, ,78992.0,48872.0,41733.0,76087.0,46671.0,36560.0,48.82251,City of Westminster,2017,155079.0,173836.0
671.0,Park Royal, ,3241.0,2138.0,1477.0,3221.0,2097.0,1391.0,2.024318,Ealing,2017,6462.0,7103.0
672.0,Parsons Green, ,11793.0,6549.0,3870.0,10566.0,5924.0,3847.0,6.760726,Hammersmith and Fulham,2017,22359.0,20190.0
673.0,Perivale, ,4207.0,2608.0,1616.0,3942.0,2401.0,1591.0,2.511378,Ealing,2017,8149.0,8216.0
674.0,Piccadilly Circus, ,59266.0,66956.0,40514.0,56959.0,65289.0,36412.0,40.820299,City of Westminster,2017,116225.0,209171.0
776.0,Pimlico, ,18185.0,10677.0,8159.0,17077.0,10280.0,8112.0,10.971039,City of Westminster,2017,35262.0,37228.0
675.0,Pinner, ,5896.0,2947.0,1867.0,5615.0,2797.0,1766.0,3.425318,Harrow,2017,11511.0,9377.0
676.0,Plaistow, ,9930.0,6676.0,4821.0,9429.0,6084.0,4795.0,6.128691,Newham,2017,19359.0,22376.0
677.0,Preston Road, ,6315.0,3557.0,2656.0,5399.0,3292.0,2556.0,3.627298,Brent,2017,11714.0,12061.0
678.0,Putney Bridge, ,8283.0,6549.0,3856.0,8585.0,6106.0,3921.0,5.384507,Hammersmith and Fulham,2017,16868.0,20432.0
680.0,Queen's Park, ,9409.0,6382.0,4651.0,8423.0,5362.0,4298.0,5.650175,Brent,2017,17832.0,20693.0
679.0,Queensbury, ,7534.0,4941.0,3248.0,7372.0,4646.0,3116.0,4.645218,Brent,2017,14906.0,15951.0
681.0,Queensway, ,11823.0,12040.0,9727.0,12303.0,12466.0,9693.0,8.52397,City of Westminster,2017,24126.0,43926.0
682.0,Ravenscourt Park, ,5336.0,3061.0,2127.0,5132.0,2900.0,2176.0,3.212253,Hammersmith and Fulham,2017,10468.0,10264.0
683.0,Rayners Lane, ,6991.0,4352.0,2955.0,6986.0,4145.0,2910.0,4.32406,Harrow,2017,13977.0,14362.0
684.0,Redbridge, ,4737.0,3633.0,2523.0,4378.0,3134.0,2295.0,2.942241,Redbridge,2017,9115.0,11585.0
685.0,Regent's Park, ,5675.0,3012.0,2035.0,6202.0,3595.0,2428.0,3.611762,City of Westminster,2017,11877.0,11070.0
686.0,Richmond,A,11845.0,13954.0,7259.0,12226.0,12874.0,7072.0,8.330548,Richmond,2017,24071.0,41159.0
687.0,Rickmansworth, ,4966.0,2059.0,1190.0,4381.0,1888.0,1139.0,2.707446,Three Rivers,2017,9347.0,6276.0
688.0,Roding Valley,A,618.0,215.0,117.0,704.0,178.0,112.0,0.368413,Epping Forest,2017,1322.0,622.0
690.0,Royal Oak, ,4309.0,2687.0,1941.0,4048.0,2540.0,1990.0,2.618054,City of Westminster,2017,8357.0,9158.0
691.0,Ruislip, ,3187.0,2193.0,1269.0,3186.0,2159.0,1237.0,1.986527,Hillingdon,2017,6373.0,6858.0
692.0,Ruislip Gardens, ,2138.0,1138.0,651.0,1718.0,962.0,638.0,1.160819,Hillingdon,2017,3856.0,3389.0
693.0,Ruislip Manor, ,3509.0,2072.0,1051.0,3231.0,1892.0,1104.0,2.038493,Hillingdon,2017,6740.0,6119.0
694.0,Russell Square, ,18960.0,12688.0,9990.0,16656.0,12317.0,9299.0,11.449159,Camden,2017,35616.0,44294.0
698.0,Seven Sisters, ,28355.0,23861.0,17424.0,26646.0,22212.0,16762.0,18.328023,Haringey,2017,55001.0,80259.0
700.0,Shepherd's Bush (Cen), ,35840.0,31455.0,20749.0,31808.0,28881.0,19340.0,22.617667,Hammersmith and Fulham,2017,67648.0,100425.0
775.0,Shepherd's Bush (H&C), ,5846.0,5077.0,3084.0,5424.0,4628.0,3203.0,3.726903,Hammersmith and Fulham,2017,11270.0,15992.0
702.0,Sloane Square, ,27847.0,18087.0,12250.0,27104.0,18207.0,12148.0,17.229373,Kensington and Chelsea,2017,54951.0,60692.0
703.0,Snaresbrook, ,5596.0,2776.0,1754.0,4055.0,2562.0,1753.0,2.926192,Redbridge,2017,9651.0,8845.0
704.0,South Ealing, ,5789.0,4409.0,2847.0,5650.0,3988.0,2805.0,3.664179,Ealing,2017,11439.0,14049.0
707.0,South Harrow, ,3444.0,2331.0,1570.0,3619.0,2350.0,1612.0,2.218089,Harrow,2017,7063.0,7863.0
708.0,South Kensington, ,50391.0,42818.0,34161.0,49744.0,44056.0,33783.0,33.860299,Kensington and Chelsea,2017,100135.0,154818.0
709.0,South Kenton,A,1858.0,1184.0,696.0,2099.0,1086.0,768.0,1.205537,Brent,2017,3957.0,3734.0
710.0,South Ruislip,,3364.0,2125.0,1323.0,3190.0,1971.0,1279.0,2.024672,Hillingdon,2017,6554.0,6698.0
711.0,South Wimbledon,,8219.0,5503.0,3598.0,7180.0,5108.0,3605.0,4.872696,Merton,2017,15399.0,17814.0
712.0,South Woodford,,7696.0,4656.0,2739.0,9363.0,6226.0,3977.0,5.278035,Redbridge,2017,17059.0,17598.0
705.0,Southfields,,10030.0,7115.0,4368.0,9142.0,5880.0,4229.0,6.033479,Wandsworth,2017,19172.0,21592.0
706.0,Southgate, ,8777.0,6134.0,4189.0,8831.0,5989.0,4336.0,5.588195,Enfield,2017,17608.0,20648.0
784.0,Southwark, ,28187.0,12164.0,8458.0,28800.0,12921.0,8234.0,16.706959,Southwark,2017,56987.0,41777.0
695.0,St. James's Park, ,25788.0,7589.0,6085.0,24744.0,7514.0,6119.0,14.289988,City of Westminster,2017,50532.0,27307.0
